actual_cost,date,items,quantity,row_id,row_name
11917.4,2021-03-01,128,13194.0,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8665.66,2021-03-01,93,9555.0,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3735.17,2021-03-01,57,3668.0,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
29557.21,2021-03-01,348,29992.0,W2U3Z,NHS NORTH WEST LONDON
3010.75,2021-03-01,21,3476.0,X2C4Y,NHS KIRKLEES
2199.29,2021-04-01,37,2543.0,00L,NHS NORTHUMBERLAND
621.08,2021-04-01,9,794.0,00N,NHS SOUTH TYNESIDE
1445.86,2021-04-01,22,1674.0,00P,NHS SUNDERLAND
1784.73,2021-04-01,19,2038.0,00Q,NHS BLACKBURN WITH DARWEN
553.09,2021-04-01,4,616.0,00R,NHS BLACKPOOL
967.9,2021-04-01,9,1116.0,00T,NHS BOLTON
152.41,2021-04-01,2,140.0,00V,NHS BURY
1152.36,2021-04-01,12,1260.0,00X,NHS CHORLEY AND SOUTH RIBBLE
737.16,2021-04-01,6,896.0,00Y,NHS OLDHAM
1704.3,2021-04-01,19,1996.0,01A,NHS EAST LANCASHIRE
744.31,2021-04-01,8,752.0,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
988.09,2021-04-01,11,796.0,01E,NHS GREATER PRESTON
1557.69,2021-04-01,22,1507.0,01G,NHS SALFORD
2245.44,2021-04-01,31,2375.0,01H,NHS NORTH CUMBRIA
115.2,2021-04-01,2,140.0,01J,NHS KNOWSLEY
3837.28,2021-04-01,46,4057.0,01K,NHS MORECAMBE BAY
276.43,2021-04-01,2,336.0,01T,NHS SOUTH SEFTON
576.48,2021-04-01,4,364.0,01V,NHS SOUTHPORT AND FORMBY
541.61,2021-04-01,5,588.0,01W,NHS STOCKPORT
486.43,2021-04-01,11,380.0,01X,NHS ST HELENS
1590.33,2021-04-01,17,1750.0,01Y,NHS TAMESIDE AND GLOSSOP
967.9,2021-04-01,7,1260.0,02A,NHS TRAFFORD
129.21,2021-04-01,2,142.0,02E,NHS WARRINGTON
599.56,2021-04-01,7,644.0,02G,NHS WEST LANCASHIRE
1365.2,2021-04-01,17,1644.0,02H,NHS WIGAN BOROUGH
1843.58,2021-04-01,16,2114.0,02M,NHS FYLDE AND WYRE
604.33,2021-04-01,9,648.0,02P,NHS BARNSLEY
518.49,2021-04-01,10,630.0,02Q,NHS BASSETLAW
2137.95,2021-04-01,17,2588.0,02T,NHS CALDERDALE
1085.52,2021-04-01,10,1304.0,02X,NHS DONCASTER
1284.2,2021-04-01,18,1432.0,02Y,NHS EAST RIDING OF YORKSHIRE
263.44,2021-04-01,5,260.0,03F,NHS HULL
319.43,2021-04-01,3,388.0,03H,NHS NORTH EAST LINCOLNSHIRE
667.68,2021-04-01,7,496.0,03K,NHS NORTH LINCOLNSHIRE
276.42,2021-04-01,1,336.0,03L,NHS ROTHERHAM
3337.99,2021-04-01,41,3923.0,03N,NHS SHEFFIELD
1886.94,2021-04-01,15,2128.0,03Q,NHS VALE OF YORK
1580.98,2021-04-01,15,1942.0,03R,NHS WAKEFIELD
2838.4,2021-04-01,34,2568.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2306.02,2021-04-01,20,2532.0,04C,NHS LEICESTER CITY
1855.8,2021-04-01,25,2110.0,04V,NHS WEST LEICESTERSHIRE
266.7,2021-04-01,5,324.0,04Y,NHS CANNOCK CHASE
69.11,2021-04-01,1,84.0,05D,NHS EAST STAFFORDSHIRE
230.09,2021-04-01,6,275.0,05G,NHS NORTH STAFFORDSHIRE
1811.82,2021-04-01,15,1756.0,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
138.23,2021-04-01,2,168.0,05V,NHS STAFFORD AND SURROUNDS
